index,kappa,s,v_ref,x,y,yaw
163,0.2606309110453968,23.081641081550202,0.8777835341826188,23.835238822522726,10.048115903369638,-0.7279176433220289
164,0.2606309110452152,23.18156173415783,1.0817516088791574,23.91069501587975,9.982613997278275,-0.7018752326006618
165,0.26063091104546343,23.28148238676546,1.2529441941855044,23.98783125794831,9.919099140928957,-0.6758328218793112
166,0.26063091104540925,23.381403039373087,1.4034071982762757,24.066595237333637,9.857614408117291,-0.6497904111578954
167,0.2606309110452316,23.481323691980716,1.5392317481796505,24.146933538760248,9.798201495872382,-0.6237480004365554
168,0.260630911045602,23.58124434458834,1.6640063055874175,24.228791679296528,9.740900696179214,-0.5977055897151754
169,0.26063091104537595,23.681164997195967,1.7800560652589537,24.31211414530336,9.685750868653882,-0.5716631789937623
170,0.26063091104518454,23.781085649803597,1.8889897315485082,24.39684443008175,9.632789414190206,-0.5456207682724263
171,0.2606309110454159,23.881006302411222,1.9919751043439795,24.482925072193872,9.582052249595616,-0.5195783575510516
172,0.2606309110453453,23.980926955018848,2.0898917260845624,24.57029769443168,9.533573783233495,-0.4935359468296703
173,0.26063091104535285,24.080847607626474,2.18342163522926,24.658903043406468,9.48738689168849,-0.4674935361083097
174,0.26063091104546565,24.1807682602341,2.2731063872194186,24.748681029732687,9.443522897470645,-0.44145112538692693
175,0.26063091104531355,24.280688912841725,2.35938450830894,24.839570768778696,9.402011547773455,-0.41540871466554374
176,0.26063091104540104,24.380609565449355,2.4426170122388684,24.93151062195681,9.36288099430023,-0.3893663039441904
177,0.2606309110453897,24.48053021805698,2.5231053245770854,25.02443823852468,9.326157774172511,-0.36332389322278985
178,0.2606309110453011,24.58045087066461,2.6011042057825664,25.118290597869617,9.291866791933398,-0.3372814825014387
179,0.26063091104533753,24.680371523272235,2.6768312796607594,25.213004052247204,9.260031302658081,-0.31123907178005594
180,0.26063091104535596,24.780292175879865,2.7504741973341207,25.30851436994522,9.230672896182966,-0.2851966610586974
181,0.26063091104540925,24.880212828487487,2.8221961166140215,25.40475677884358,9.203811482464129,-0.25915425033731193
182,0.2606309110453189,24.980133481095116,2.8921399570321245,25.501666010340774,9.179465278074987,-0.23311183961594267
183,0.2606309110453848,25.080054133702745,2.960431749169755,25.599176343616982,9.157650793852408,-0.20706942889457347
184,0.26063091104540237,25.17997478631037,3.027183303323867,25.6972216502039,9.13838282369956,-0.181027018173192
185,0.2606309110453954,25.279895438917997,3.092494359308243,25.795735438831006,9.121674434553153,-0.15498460745182016
186,0.26063091104540537,25.379816091525623,3.0971129439325824,25.89465090051786,9.107536957521848,-0.1289421967304401
187,0.26063091104529224,25.479736744133252,3.0971129439332548,25.993900953881873,9.095979980201857,-0.10289978600906534
188,0.26063091104534336,25.57965739674088,3.097112943932951,26.09341829063081,9.087011340174927,-0.07685737528770695
189,0.26063091104545383,25.679578049348507,3.0971129439322946,26.19313542120918,9.080637119693142,-0.050814964566322895
190,0.2606309110452847,25.779498701956133,3.060013081953271,26.292984720567542,9.076861641554128,-0.02477255384494336
191,0.2606309110453098,25.879419354563762,2.960431749944487,26.392898474023713,9.075687466169462,0.0012698568764078235
192,0.2606309110454561,25.979340007171388,2.857382058884255,26.492808923184743,9.07711538982829,0.02731226759779237
193,0.2606309110453685,26.079260659779013,2.750474198167994,26.592648311898554,9.081144444157296,0.053354678319171865
194,0.26063091104536334,26.179181312386643,2.6392393599562154,26.69234893220406,9.087771896777436,0.07939708904053983
195,0.2606309110453814,26.279101964994265,2.5231053254861084,26.79184317024856,9.096993253156944,0.10543949976191738
196,0.26063091104541114,26.379022617601894,2.401361398842454,26.891063552141393,9.108802259659381,0.13148191048328894
197,0.2606309110453865,26.47894327020952,2.2731063882284155,26.989942789712586,9.123190907784666,0.15752432120467338
198,0.2606309110452383,26.57886392281715,2.1371683921860383,27.088413826145622,9.140149439600183,0.18356673192603998
199,0.26063091104528135,26.67878457542478,1.9919751054953674,27.186409881453265,9.159666354358308,0.20960914264739575
200,0.2606309110453997,26.778705228032404,1.835331279433641,27.283864497765666,9.181728416295858,0.23565155336877003
201,0.26063091104542235,26.878625880640033,1.6640063069657367,27.38071158440004,9.20632066361018,0.2616939640901494
202,0.26063091104545166,26.97854653324766,1.472885967743598,27.47688546268127,9.233426418605765,0.28773637481152825
203,0.26063091104538194,27.078467185855285,1.252944196016024,27.572320910483178,9.263027299004555,0.31377878553291255
